product_id,time_id,warehouse_id,store_id,units_ordered,units_shipped,warehouse_sales,warehouse_cost,supply_time,store_invoice
151,386,15,15,95,95,102.2865,42.9603,4,48.1155
967,386,15,15,83,83,29.8717,9.5589,4,10.9927
78,386,15,15,67,67,70.4304,33.8066,2,40.2299
41,386,15,15,97,84,36.6324,16.4846,2,18.4628
884,386,15,15,86,86,122.98,71.3284,2,79.8878
328,386,15,15,21,21,12.1716,5.5989,1,6.2148
850,386,15,15,30,30,16.758,10.0548,1,11.4625
428,386,15,15,81,81,16.281,9.2802,3,10.3938
551,386,15,15,93,93,113.4414,46.511,1,52.5574
1327,386,15,15,57,57,83.1744,32.438,1,37.3037
557,386,15,15,95,95,55.556,17.7779,2,19.9112
1122,388,15,15,14,5,1.332,0.4129,1,0.4748
805,388,15,15,17,17,18.6048,5.9535,3,6.8465
195,388,15,15,34,12,7.8588,2.9078,3,3.4894
52,388,15,15,98,98,121.2162,52.123,3,61.5051
69,388,15,15,48,48,65.472,24.2246,2,27.1316
19,388,15,15,16,16,27.5616,12.4027,2,14.5112
168,388,15,15,83,83,40.7862,15.9066,4,18.6107
1278,388,15,15,77,77,67.3134,32.3104,2,38.4494
1482,388,15,15,56,56,11.76,6.9384,1,8.0485
139,388,15,15,53,53,43.6402,16.5833,2,18.4075
635,388,15,15,34,34,15.0144,6.0058,2,6.8466
459,380,15,15,82,55,15.136,5.2976,3,6.1982
1208,380,15,15,20,20,21.812,10.4698,3,11.8309
519,380,15,15,47,47,87.9746,39.5886,3,47.1104
1442,380,15,15,83,83,46.2808,17.5867,3,19.6971
965,380,15,15,46,46,24.633,8.8679,3,10.1094
836,380,15,15,60,60,28.32,14.4432,1,16.032
492,380,15,15,50,50,46.02,26.2314,1,31.2154
1109,380,15,15,90,90,23.265,11.8651,3,13.4076
819,380,15,15,58,58,91.5762,54.03,3,63.7554
542,380,15,15,35,35,17.969,9.5236,2,11.2378
1430,404,15,15,87,83,105.9744,54.0469,2,59.9921
1047,404,15,15,62,62,94.1222,53.6497,2,60.0877
637,404,15,15,64,64,16.512,9.4118,3,10.8236
1453,404,15,15,56,29,47.8007,22.4663,3,25.1623
564,404,15,15,42,42,11.9196,6.675,2,7.3425
527,404,15,15,23,23,32.2966,12.2727,4,13.8682
1369,404,15,15,46,46,46.644,26.1206,3,30.2999
814,404,15,15,30,30,18.684,7.2868,3,8.4527
1336,404,15,15,55,23,44.4429,19.1104,4,22.1681
914,404,15,15,86,86,86.7396,47.7068,3,53.4316
1036,404,15,15,65,21,21.1218,7.8151,2,9.1437
254,404,15,15,43,43,11.5584,6.3571,3,7.12
925,419,15,15,30,19,6.6424,2.9891,3,3.4674
969,419,15,15,39,39,39.1248,16.8237,3,19.179
1252,419,15,15,75,75,71.82,40.9374,3,47.078
403,419,15,15,14,9,7.6725,3.7595,2,4.3234
247,419,15,15,76,76,64.9344,26.6231,3,30.3503
1129,419,15,15,89,25,21.87,11.8098,3,13.3451
1185,419,15,15,65,65,41.2425,17.7343,3,20.9265
603,419,15,15,77,77,30.3072,10.9106,4,12.1108
792,419,15,15,40,40,28.116,8.9971,3,10.0768
1369,419,15,15,73,73,88.8264,48.8545,4,58.1369
741,421,15,15,79,79,27.6816,15.7785,4,18.9342
424,421,15,15,12,12,9.918,4.4631,2,4.9987
1373,421,15,15,19,19,22.572,12.866,2,14.4099
1230,421,15,15,44,2,0.7084,0.2267,3,0.2607
1246,421,15,15,75,48,37.6992,20.3576,4,23.0041
1196,421,15,15,15,13,13.6656,6.6961,2,7.3657
1346,421,15,15,56,56,69.748,38.3614,3,42.5812
897,421,15,15,58,58,18.1656,9.9911,3,11.3899
687,421,15,15,68,26,12.3578,5.3139,3,5.8984
375,401,15,15,12,12,12.0912,4.7156,2,5.5644
325,401,15,15,16,16,9.1808,3.6723,3,4.2966
475,401,15,15,34,34,48.807,18.0586,3,20.7674
25,401,15,15,31,31,27.869,15.8853,2,18.1092
1374,401,15,15,18,18,19.2474,10.0086,1,11.2096
32,401,15,15,50,50,70.07,22.4224,3,25.7858
941,401,15,15,96,96,223.728,85.0166,3,98.6193
1330,401,15,15,98,98,53.4394,20.307,4,23.9623
789,407,15,15,53,53,105.523,60.1481,3,70.3733
1393,407,15,15,30,30,17.76,9.0576,2,10.688
1555,407,15,15,24,24,22.656,13.5936,3,15.9045
240,407,15,15,93,93,46.3884,15.3082,2,17.2983
1482,407,15,15,89,89,21.36,10.68,4,11.9616
873,407,15,15,70,70,55.93,30.2022,3,33.8265
1143,407,15,15,93,23,17.0016,8.8408,2,9.7249
1160,407,15,15,24,24,35.7696,18.2425,2,20.614
1110,407,15,15,39,39,46.956,22.5389,1,25.6943
1260,407,15,15,100,100,38.19,22.5321,4,26.3626
396,407,15,15,84,84,146.9664,77.8922,2,86.4603
600,407,15,15,90,90,79.002,43.4511,3,49.5343
816,407,15,15,44,36,25.5564,14.056,2,15.6022
167,407,15,15,38,38,11.856,6.1651,4,6.9049
1435,436,15,15,65,65,61.88,29.7024,1,34.4548
239,436,15,15,82,82,79.7368,42.2605,4,48.177
1442,436,15,15,56,56,50.512,21.7202,1,24.5438
1365,436,15,15,42,42,7.5684,4.541,2,5.0405
1182,436,15,15,75,75,39.9,15.96,4,18.1944
172,436,15,15,31,31,57.6352,27.0885,2,31.1518
83,436,15,15,32,32,47.1808,21.7032,2,25.3927
765,436,15,15,48,48,52.5312,22.5884,1,26.8802
276,436,15,15,19,19,30.0694,9.6222,1,10.7769
599,436,15,15,69,69,60.8304,29.1986,2,33.8704
776,436,15,15,94,94,212.0828,118.7664,3,131.8307
677,443,15,15,28,28,33.152,11.9347,4,13.1282
1320,443,15,15,65,65,91.637,51.3167,3,59.5274
1363,443,15,15,49,49,54.7428,22.992,1,26.9006
87,443,15,15,80,80,49.84,21.4312,3,24.2173
383,443,15,15,99,99,89.8425,44.0228,3,51.5067
227,443,15,15,99,99,109.7712,52.6902,3,59.5399
1110,443,15,15,88,88,133.056,58.5446,2,69.0826
935,430,15,15,30,30,26.88,11.8272,3,13.2465
152,430,15,15,48,48,55.488,22.7501,3,25.0251
941,430,15,15,45,45,76.4325,24.4584,3,27.3934
1181,430,15,15,31,31,28.5324,15.9781,2,17.5759
998,430,15,15,64,64,27.2,10.064,4,11.3723
1547,430,15,15,20,20,24.752,10.6434,4,11.8142
1458,430,15,15,22,22,22.33,9.6019,1,10.9462
581,430,15,15,13,13,19.9368,7.7754,3,8.9417
1237,430,15,15,74,74,75.295,38.4004,3,42.2404
415,430,15,15,58,15,19.6425,6.8749,1,7.9749
178,430,15,15,37,37,22.6366,11.9974,3,13.3171
819,441,15,15,94,84,97.7256,42.022,2,47.9051
863,441,15,15,53,53,69.4936,36.8316,2,41.6197
1146,441,15,15,35,35,38.6785,15.0846,2,17.7998
296,441,15,15,39,39,8.97,3.4983,4,4.093
140,441,15,15,57,57,56.0196,24.6486,3,28.3459
1023,441,15,15,30,30,28.044,9.8154,3,11.484
1079,441,15,15,17,17,16.9065,8.6223,1,9.9156
496,441,15,15,49,49,19.7568,6.3222,3,7.397
686,441,15,15,95,94,78.6968,36.9875,2,44.385
279,429,15,15,67,67,69.9078,36.3521,3,41.8049
989,429,15,15,79,79,34.5072,12.4226,4,14.6587
418,429,15,15,42,41,44.0504,25.9897,3,30.6678
1301,429,15,15,15,15,8.037,4.0185,4,4.5811
212,429,15,15,93,93,86.4528,38.9038,3,46.2955
1188,429,15,15,62,62,64.3684,36.0463,1,42.5346
1378,429,15,15,20,10,3.066,1.3797,4,1.5729
395,429,15,15,69,69,64.3356,27.6643,4,32.0906
639,429,15,15,83,83,127.9528,74.2126,2,83.8602
322,429,15,15,67,67,115.8028,38.2149,2,42.4185
1272,429,15,15,17,17,22.3448,12.7365,4,14.647
1031,429,15,15,75,75,29.9475,10.1822,1,12.2186
1048,429,15,15,52,52,44.8188,26.4431,3,29.0874
998,429,15,15,46,46,22.425,10.0913,1,12.0086
1147,429,15,15,25,25,12.425,5.964,3,6.9182
1431,461,15,15,84,37,50.0832,27.0449,4,30.2903
209,461,15,15,23,23,17.6341,9.3461,3,11.1219
26,461,15,15,12,12,5.0688,2.433,2,2.8223
576,461,15,15,71,18,7.434,2.7506,2,3.0807
486,461,15,15,57,57,29.241,17.2522,3,19.495
1169,461,15,15,15,15,19.221,10.5716,2,12.0516
266,461,15,15,53,53,34.344,16.4851,3,18.2985
1002,461,15,15,19,19,16.2564,7.6405,3,9.0922
765,461,15,15,59,21,16.5312,7.7697,4,8.9352
649,461,15,15,83,83,101.592,55.8756,4,66.492
127,479,15,15,34,34,30.7632,15.6892,3,18.5133
637,479,15,15,55,55,15.609,7.4923,3,8.6911
1080,479,15,15,91,91,95.6592,30.6109,3,35.5086
1309,479,15,15,31,31,52.5574,16.2928,4,19.2255
1353,479,15,15,69,69,83.4624,44.2351,1,50.8704
77,479,15,15,59,13,10.92,4.5864,2,5.5037
787,479,15,15,51,51,41.0346,21.7483,1,25.228
631,479,15,15,99,99,24.7104,9.39,2,10.7046
1513,479,15,15,37,37,39.368,14.9598,4,16.9046
10,479,15,15,54,54,26.0712,11.2106,3,12.4438
987,479,15,15,28,28,33.3592,11.3421,3,12.4763
1176,479,15,15,14,2,1.7442,0.9593,3,1.0936
194,479,15,15,93,93,96.8688,30.998,4,36.8876
437,479,15,15,46,46,33.5294,11.7353,3,13.965
232,460,15,15,70,70,101.255,35.4393,2,42.1728
1514,460,15,15,97,97,20.2536,6.4812,2,7.3886
371,460,15,15,43,43,14.4738,7.8159,2,9.1446
681,460,15,15,96,29,34.684,20.1167,3,22.3295
165,460,15,15,12,12,7.77,3.8073,4,4.188
155,460,15,15,90,90,150.876,66.3854,2,76.3432
1331,460,15,15,59,59,61.4308,33.7869,1,37.5035
921,460,15,15,17,17,10.3275,4.2343,2,4.9965
178,460,15,15,22,22,11.704,4.7986,3,5.6623
638,481,15,15,17,17,25.704,10.2816,2,11.721
1054,481,15,15,92,92,61.272,34.3123,3,40.4885
1364,481,15,15,32,32,30.72,17.5104,1,19.4365
434,481,15,15,52,52,42.8272,14.133,1,16.3943
838,481,15,15,51,3,2.4768,0.8669,3,0.9796
455,481,15,15,22,22,21.4368,12.219,4,14.6628
45,481,15,15,49,49,10.1283,4.659,3,5.3578
861,481,15,15,85,85,112.455,42.7329,4,49.5702
1531,481,15,15,48,37,6.7932,3.6004,3,4.2485
79,483,15,15,57,25,14.85,8.316,1,9.3971
1122,483,15,15,87,83,36.2378,15.5823,2,17.2964
1525,483,15,15,38,38,70.1898,40.0082,2,44.8092
728,483,15,15,40,40,45.36,25.8552,3,29.7335
732,483,15,15,55,14,6.7522,3.1735,3,3.5543
1548,483,15,15,18,1,0.3752,0.1126,1,0.125
245,483,15,15,52,52,29.4424,9.4216,4,10.458
1549,515,15,15,13,7,6.2776,2.8249,3,3.3616
606,515,15,15,54,54,65.826,25.6721,2,28.7528
317,515,15,15,22,22,26.8576,12.3545,2,14.5783
40,515,15,15,15,15,6.831,3.2106,2,3.8527
456,515,15,15,99,99,100.4454,55.245,3,61.322
766,515,15,15,78,78,20.3112,7.312,2,8.6282
250,515,15,15,75,75,104.895,47.2028,3,53.8112
240,515,15,15,56,34,14.3276,7.3071,2,8.6224
131,500,15,15,76,76,65.664,34.1453,2,38.2427
1001,500,15,15,47,47,59.22,24.8724,2,28.6033
364,500,15,15,97,97,100.298,58.1728,3,69.2256
1446,500,15,15,37,37,18.1818,6.7273,2,7.7364
1317,500,15,15,57,57,47.6634,20.4953,2,23.7745
974,500,15,15,57,22,5.9092,2.6591,3,3.0314
31,500,15,15,44,44,23.87,8.1158,1,9.0897
1300,500,15,15,95,95,63.365,34.2171,4,40.3762
1024,500,15,15,17,3,5.451,2.9435,1,3.4439
1440,500,15,15,43,3,2.529,0.8346,2,0.9514
191,500,15,15,61,61,103.2913,52.6786,2,59
1008,487,15,15,77,77,30.8385,12.9522,3,15.0246
292,487,15,15,97,97,75.4951,36.2376,3,40.2237
1295,487,15,15,96,96,63.936,30.0499,3,35.1584
258,487,15,15,85,85,61.404,26.4037,2,30.1002
1395,487,15,15,54,54,57.348,30.9679,1,34.0647
1518,487,15,15,12,12,18.5856,8.3635,2,10.0362
735,487,15,15,33,27,17.8605,10.1805,2,11.6058
1524,487,15,15,58,58,30.6936,15.3468,3,17.1884
302,487,15,15,24,24,27.324,13.3888,4,14.7277
119,487,15,15,65,27,26.4708,12.9707,4,14.9163
668,487,15,15,88,88,172.92,96.8352,4,116.2022
579,487,15,15,92,43,20.3433,11.7991,3,13.097
723,504,15,15,61,61,13.9995,6.8598,2,8.2318
47,504,15,15,53,53,64.0187,31.3692,3,36.0746
103,504,15,15,96,96,29.184,14.8838,1,17.1164
1079,504,15,15,90,90,117.351,41.0729,3,48.466
1269,504,15,15,86,86,116.0828,45.2723,3,52.0631
286,504,15,15,16,16,10.224,5.7254,1,6.3552
530,504,15,15,87,87,101.4072,60.8443,3,69.3625
213,504,15,15,20,20,4.592,2.1582,2,2.5683
1162,504,15,15,93,93,68.0202,20.4061,2,23.6711
1019,504,15,15,28,28,39.7936,19.4989,1,23.0087
1035,504,15,15,62,62,22.7106,7.2674,1,8.1395
1163,503,15,15,94,94,45.4772,16.8266,1,19.1823
1380,503,15,15,19,16,19.1136,8.7923,3,10.3749
730,503,15,15,15,15,13.674,7.5207,1,8.4232
1534,503,15,15,96,96,90.7392,29.9439,3,34.4355
1097,503,15,15,95,95,89.87,44.935,3,52.574
20,503,15,15,13,13,18.07,9.9385,2,11.628
131,503,15,15,38,38,37.392,19.4438,4,22.5548
214,503,15,15,47,9,8.883,3.3755,2,4.0506
1523,503,15,15,86,86,73.788,39.8455,3,44.2285
714,503,15,15,27,27,34.263,19.1873,1,22.4491
25,503,15,15,46,5,2.4025,0.8169,2,0.9313
947,503,15,15,64,17,5.8565,2.2255,1,2.6038
470,503,15,15,71,71,74.124,42.9919,4,47.2911
341,503,15,15,56,13,15.8444,6.6546,1,7.8524
1183,526,15,15,69,69,38.2536,16.0665,3,18.3158
812,526,15,15,43,43,44.5222,15.5828,4,18.3877
1095,526,15,15,11,11,7.1258,3.0641,2,3.4624
246,526,15,15,78,70,83.139,32.4242,3,37.9363
90,526,15,15,31,31,10.9802,3.9529,3,4.5458
972,526,15,15,95,95,103.8065,58.1316,2,66.27
1029,526,15,15,81,81,48.9888,24.9843,4,27.9824
446,526,15,15,48,48,72,38.16,3,43.884
1049,526,15,15,70,70,159.558,60.632,3,69.7268
1111,539,15,15,55,55,20.163,7.8636,2,8.9645
1394,539,15,15,88,88,113.5464,68.1278,3,80.3908
545,539,15,15,87,87,65.598,26.2392,2,29.6503
389,539,15,15,94,94,97.5908,50.7472,1,55.8219
1271,539,15,15,29,29,49.735,24.3701,4,27.2945
1328,539,15,15,39,39,38.7816,12.4101,1,14.2716
745,539,15,15,90,80,35.36,11.3152,4,12.4467
934,539,15,15,51,18,8.316,3.9917,2,4.7501
1511,539,15,15,97,97,55.872,17.3203,2,20.2648
195,539,15,15,32,32,22.0896,11.0448,2,13.0329
1438,539,15,15,65,65,30.277,9.9914,1,11.1904
828,539,15,15,92,92,53.406,16.5559,4,19.3704
185,535,15,15,29,26,5.0388,2.9225,2,3.2732
268,535,15,15,47,3,2.4393,0.7806,3,0.8977
18,535,15,15,78,52,72.1968,38.9863,1,44.0545
768,535,15,15,18,17,16.8912,8.4456,2,9.3746
79,535,15,15,59,59,42.0552,23.5509,3,26.377
1001,535,15,15,61,61,90.6948,50.7891,3,57.8996
147,533,15,15,78,77,25.1328,13.0691,2,15.1602
750,533,15,15,15,15,16.6725,7.8361,2,9.0899
1327,533,15,15,100,100,218.88,72.2304,3,83.065
1156,533,15,15,79,79,76.2034,27.4332,2,30.7252
840,533,15,15,75,75,44.1825,19.8821,3,21.8703
230,533,15,15,56,56,39.3176,22.411,3,25.3244
501,533,15,15,79,79,34.365,12.715,1,14.7494
517,533,15,15,86,86,105.264,52.632,1,61.0531
467,533,15,15,21,17,24.6126,10.5834,2,11.8534
617,533,15,15,86,2,0.7656,0.3522,4,0.4121
168,533,15,15,82,82,50.6268,29.3635,3,32.2999
1516,533,15,15,21,21,36.6912,17.6118,2,19.9013
174,533,15,15,94,94,93.2292,27.9688,2,31.6047
1375,520,15,15,36,36,39.1068,14.0784,2,16.4717
219,520,15,15,93,93,128.898,48.9812,1,58.7774
981,520,15,15,25,25,13.6525,7.2358,2,7.9594
985,520,15,15,27,27,10.8864,5.7698,2,6.5199
242,520,15,15,42,42,50.0388,25.5198,1,29.3478
498,520,15,15,18,0,0,0,4,0
875,520,15,15,15,15,28.896,10.4026,4,12.4831
159,520,15,15,14,14,13.8852,6.2483,2,7.1855
631,552,15,15,64,64,15.4752,6.4996,3,7.5395
115,552,15,15,46,46,14.053,6.4644,2,7.7573
104,552,15,15,68,68,150.7764,51.264,4,58.441
1280,552,15,15,52,52,23.5092,10.8142,4,12.1119
1284,552,15,15,82,60,53.946,22.1179,4,24.772
541,552,15,15,81,81,76.14,40.3542,3,46.4073
797,552,15,15,41,41,42.2013,16.4585,1,19.0919
1174,552,15,15,71,71,51.5744,24.7557,3,27.7264
1274,574,15,15,58,58,28.1126,11.245,3,13.2691
931,574,15,15,63,63,63.441,32.3549,2,36.2375
1547,574,15,15,62,10,9.282,3.8056,1,4.4526
1257,574,15,15,16,4,3.1816,1.8453,2,2.0667
981,574,15,15,64,64,30.0736,9.3228,2,10.8144
1397,574,15,15,84,84,68.4684,32.8648,3,37.7945
148,574,15,15,71,71,126.2025,68.1493,3,81.0977
1191,574,15,15,93,93,89.838,37.732,2,41.8825
1181,574,15,15,77,77,70.8708,38.9789,2,43.2666
798,574,15,15,36,36,49.7556,21.3949,4,25.6739
388,574,15,15,45,45,49.7025,28.3304,4,32.8633
1203,574,15,15,73,73,60.7506,32.8053,3,36.7419
315,574,15,15,18,18,7.4304,2.8236,4,3.1624
691,574,15,15,48,48,58.824,21.1766,1,24.1413
1163,557,15,15,30,30,8.856,5.3136,4,6.0044
487,557,15,15,44,44,59.488,18.4413,2,21.9451
543,557,15,15,63,63,52.6932,19.4965,2,22.031
1519,557,15,15,63,63,21.9429,12.7269,2,15.145
564,557,15,15,52,52,14.4144,7.7838,4,8.8735
726,557,15,15,87,87,100.5372,43.231,3,48.851
970,557,15,15,69,69,94.4196,47.2098,3,55.7076
653,557,15,15,73,73,93.3524,46.6762,2,54.6112
43,557,15,15,90,90,81.162,44.6391,2,51.335
314,557,15,15,64,64,68.672,31.5891,1,36.0116
330,557,15,15,50,50,73.63,30.1883,3,34.7165
281,557,15,15,83,83,106.9621,45.9937,2,52.8928
430,557,15,15,39,39,40.716,23.2081,2,26.9214
1126,557,15,15,41,41,19.4996,9.5548,3,11.2747
877,551,15,15,21,21,17.2536,5.5212,4,6.0733
494,551,15,15,51,18,14.5908,7.0036,2,8.3343
498,551,15,15,96,96,115.056,35.6674,2,41.7309
1314,551,15,15,31,31,7.7376,3.8688,1,4.5652
11,551,15,15,65,65,77.571,25.5984,1,28.6702
388,551,15,15,92,92,97.29,29.187,4,34.1488
1231,551,15,15,14,2,3.339,1.0351,1,1.2007
261,551,15,15,40,40,58.136,21.5103,1,23.8764
1197,551,15,15,45,45,53.694,16.1082,2,18.8466
361,551,15,15,34,34,13.8312,7.7455,4,8.675
898,551,15,15,93,93,61.4916,22.7519,2,25.2546
621,575,15,15,63,63,49.0392,21.0869,4,24.6717
1304,575,15,15,18,18,6.2712,2.8848,4,3.2021
400,575,15,15,44,44,27.6848,9.6897,2,10.6587
1137,575,15,15,25,25,26.55,10.3545,1,11.8041
1314,575,15,15,48,48,9.5232,5.4282,3,6.2967
1198,575,15,15,31,31,39.3421,15.3434,3,17.7983
1547,575,15,15,80,80,68.544,39.7555,2,45.7188
84,575,15,15,90,90,78.399,32.9276,2,36.5496
527,575,15,15,27,27,26.9892,10.5258,2,12.2099
1171,575,15,15,63,28,47.1912,24.0675,4,28.6403
191,586,15,15,23,23,36.9656,15.8952,3,18.5974
247,586,15,15,71,71,41.7054,24.6062,1,28.0511
1223,586,15,15,76,76,26.0072,15.3442,2,17.4924
268,586,15,15,93,26,25.1888,8.5642,2,9.9345
430,586,15,15,67,21,12.474,5.4886,3,6.0923
674,586,15,15,59,59,106.9434,35.2913,2,42.3496
357,586,15,15,41,19,13.68,6.0192,1,6.8619
1306,586,15,15,65,65,65.8255,27.6467,2,32.0702
18,586,15,15,13,13,15.9666,5.5883,3,6.3148
34,586,15,15,69,69,41.9796,14.2731,3,15.8431
1543,586,15,15,92,67,99.696,38.8814,4,45.8801
190,603,15,15,28,28,33.5104,18.4307,1,21.7482
1445,603,15,15,41,41,11.8326,5.9163,3,6.6854
1528,603,15,15,76,23,17.3972,9.9164,1,11.2055
1279,603,15,15,29,29,39.4864,19.7432,2,22.9021
469,603,15,15,82,12,7.4304,3.9381,3,4.4107
1339,603,15,15,87,87,46.7277,20.5602,3,24.261
702,603,15,15,10,10,14.976,5.9904,2,6.7692
639,603,15,15,45,44,73.6032,26.4972,1,31.5317
96,603,15,15,31,31,29.4345,17.6607,2,20.3098
1312,603,15,15,23,23,16.1874,9.3887,3,10.9848
369,603,15,15,61,61,71.553,36.492,1,41.6009
80,603,15,15,26,26,38.6958,19.3479,1,21.8631
1362,603,15,15,67,67,57.9014,29.5297,2,34.5497
1395,580,15,15,35,35,48.5275,16.4993,3,18.8092
1306,580,15,15,80,43,39.2977,21.6137,2,23.7751
429,580,15,15,11,11,8.9694,4.4847,1,5.2919
1085,580,15,15,44,44,57.1648,34.2989,3,37.7288
263,580,15,15,90,90,136.8,42.408,3,49.6174
440,580,15,15,75,50,10.385,3.8424,3,4.4572
323,580,15,15,89,89,177.555,71.022,2,80.2549
673,580,15,15,86,86,110.7508,54.2679,3,60.2374
769,580,15,15,67,67,13.0449,4.0439,3,4.6505
1212,580,15,15,90,90,16.218,6.6494,2,7.7798
296,580,15,15,97,97,19.4,10.282,1,12.0299
441,585,15,15,29,29,8.5956,4.7276,2,5.6731
1417,585,15,15,89,10,16.245,7.4727,2,8.5189
462,585,15,15,88,2,1.7384,0.7301,3,0.8615
624,585,15,15,42,42,50.6268,19.7445,3,22.9036
868,585,15,15,15,9,19.332,8.8927,3,10.5823
551,585,15,15,56,56,97.0704,38.8282,2,44.6524
1501,585,15,15,48,48,68.9472,32.4052,2,38.2381
212,585,15,15,91,91,61.9346,30.9673,1,36.5414
20,598,15,15,64,64,71.168,32.0256,2,37.7902
730,598,15,15,39,39,28.8444,12.6915,3,14.3414
574,598,15,15,82,82,124.7958,58.654,4,66.279
1457,598,15,15,76,76,124.3816,68.4099,2,78.6714
1513,598,15,15,55,55,55.385,32.1233,2,35.9781
930,598,15,15,75,53,35.298,18.355,1,21.1082
1119,598,15,15,52,52,80.7716,25.8469,3,30.4993
137,598,15,15,98,1,1.739,0.8173,2,0.9808
380,598,15,15,12,12,5.7096,3.1974,3,3.5811
64,598,15,15,81,81,56.0763,20.7482,2,24.4829
1013,598,15,15,77,77,65.6425,30.1956,3,34.423
870,598,15,15,59,38,37.43,19.4636,2,22.967
886,598,15,15,67,45,82.5705,46.2395,2,54.1002
1366,611,15,15,13,13,19.0164,6.8459,2,8.0097
983,611,15,15,80,80,39.36,14.9568,4,17.4995
573,611,15,15,74,74,150.516,70.7425,1,84.1836
1389,611,15,15,29,29,42.7112,21.3556,4,24.1318
500,611,15,15,50,50,59.85,22.1445,2,24.5804
876,611,15,15,31,31,16.4331,6.7376,1,7.6809
1305,611,15,15,53,53,9.9693,5.8819,3,6.823
750,611,15,15,37,37,28.1385,11.5368,3,13.3827
1272,611,15,15,86,86,81.0464,48.6278,3,55.922
849,611,15,15,95,95,51.7275,23.2774,2,26.0707
972,611,15,15,38,38,38.9804,16.3718,2,19.3187
190,611,15,15,74,42,89.5356,48.3492,1,53.1841
1393,611,15,15,43,43,43.7525,13.1258,1,15.0947
1316,611,15,15,43,43,14.6544,8.6461,4,9.5972
57,637,15,15,48,12,3.3672,1.6499,2,1.9304
1006,637,15,15,56,56,40.7456,22.4101,2,25.7716
1276,637,15,15,58,58,38.9818,21.44,2,25.2992
1293,637,15,15,49,49,25.4016,12.9548,2,15.4162
1243,637,15,15,20,20,11.564,3.8161,1,4.3504
1393,637,15,15,10,10,8.88,5.2392,3,6.0775
529,637,15,15,17,17,11.9136,3.5741,4,4.003
733,637,15,15,60,60,36.27,13.0572,4,15.2769
189,632,15,15,22,22,25.047,10.7702,4,12.8165
245,632,15,15,94,94,46.2198,26.8075,1,30.5605
1221,632,15,15,98,98,51.107,30.1531,3,34.3745
1411,632,15,15,25,25,20.9,7.106,2,7.8877
428,632,15,15,89,89,28.0261,15.1341,2,17.1015
672,632,15,15,75,75,90.18,38.7774,4,43.4307
356,632,15,15,24,9,11.2572,4.9532,2,5.7952
1305,632,15,15,80,80,17.328,6.5846,4,7.704
1161,632,15,15,74,74,156.7394,72.1001,2,85.0781
1178,632,15,15,53,53,68.1156,39.507,4,45.4331
1128,632,15,15,49,49,57.5505,21.2937,2,23.636
1266,610,15,15,25,25,12.095,4.2333,2,4.8683
510,610,15,15,43,43,13.115,5.246,2,5.928
73,610,15,15,16,16,19.7584,5.9275,2,6.6981
556,610,15,15,93,93,96.72,45.4584,4,51.8226
666,610,15,15,41,41,16.7854,9.9034,3,11.2899
749,610,15,15,87,87,76.6557,26.8295,4,30.8539
500,610,15,15,89,89,89.9612,31.4864,1,36.8391
1249,610,15,15,14,14,7.252,2.2481,3,2.6528
982,616,15,15,87,87,137.808,53.7451,4,62.3443
998,616,15,15,51,41,18.9625,10.2398,4,12.1854
949,616,15,15,23,23,17.319,9.1791,3,10.556
1098,616,15,15,12,12,9.8412,4.7238,2,5.6213
649,616,15,15,71,71,95.9565,56.6143,2,67.371
439,616,15,15,29,17,26.18,10.472,1,11.8334
655,616,15,15,59,59,64.0563,25.6225,1,29.4659
6,616,15,15,97,97,49.082,16.1971,2,18.6267
395,616,15,15,63,63,47.5524,19.021,3,21.4937
102,622,16,16,64,64,89.376,42.0067,4,49.5679
79,622,16,16,37,37,29.304,10.8425,3,12.7942
562,622,16,16,24,24,6.6552,2.1297,2,2.4705
672,622,16,16,81,81,137.9754,46.9116,1,55.8248
755,622,16,16,18,18,21.9924,10.9962,1,13.1954
506,622,16,16,20,6,11.04,4.0848,3,4.6158
1255,622,16,16,91,36,17.856,10.535,3,12.5367
152,622,16,16,89,89,128.605,68.1607,4,81.1112
1488,622,16,16,32,32,23.9616,13.4185,3,15.968
1011,622,16,16,77,77,100.0769,40.0308,3,48.037
468,622,16,16,79,77,42.8736,16.292,3,19.3875
539,622,16,16,94,94,126.5616,51.8903,3,60.1927
1155,622,16,16,24,24,21.6576,12.5614,1,14.0688
1401,625,16,16,35,35,30.051,12.6214,2,14.5146
1218,625,16,16,91,78,58.5234,23.9946,2,27.3538
208,625,16,16,50,1,1.2844,0.4881,1,0.5857
119,625,16,16,36,36,31.1904,16.219,2,18.3275
801,625,16,16,90,90,90.63,45.315,2,52.1123
312,625,16,16,38,38,34.8042,14.9658,3,16.7617
635,625,16,16,93,93,43.6356,18.327,4,20.1597
812,625,16,16,44,8,11.7568,4.9379,3,5.5798
695,625,16,16,68,68,102.9248,58.6671,1,64.5338
1045,625,16,16,11,11,19.536,11.7216,2,12.8938
1555,625,16,16,29,29,47.908,16.7678,2,19.283
25,625,16,16,92,92,84.134,39.543,2,46.6607
668,625,16,16,79,79,142.8162,59.9828,3,68.9802
712,625,16,16,21,21,40.635,21.1302,2,24.9336
995,625,16,16,67,27,18.3195,8.7934,2,10.2883
934,638,16,16,44,28,9.548,4.583,1,5.133
1072,638,16,16,61,61,66.612,27.3109,2,31.6806
1488,638,16,16,53,53,44.6472,21.8771,3,24.2836
