time_id,customer_id,store_sales,store_cost,unit_sales,fact_count
574,5610,60.22,22.9361,32,10
574,532,11.2,4.8656,6,2
574,4503,22.29,7.7769,11,4
574,3938,44.52,17.8304,27,9
574,7496,20.71,7.7665,12,5
574,9144,12.38,5.1456,8,3
574,2638,7.84,2.4304,4,1
574,4583,18.96,8.124,6,2
574,1347,38.46,16.3224,17,6
574,7269,74.06,30.1068,43,12
574,950,17.49,7.0467,14,4
574,9495,36.09,12.4388,19,7
574,790,38.46,15.4707,21,7
574,3979,25.7,10.3556,12,4
574,2677,15.4,4.907,8,3
574,9286,53.9,19.0478,20,6
574,1468,60.78,22.3527,29,9
574,2656,11.28,3.9256,6,3
574,4508,6.54,2.3322,8,3
574,3759,108.34,45.981,45,15
574,3529,25.98,11.8978,10,3
574,3271,59.56,22.2315,28,9
574,9401,45.43,19.8409,20,6
574,1893,34.29,11.8457,14,5
574,7274,22.01,8.8298,10,3
574,9501,67.17,27.3073,36,11
574,7132,38.16,13.0156,20,7
574,7416,62.95,22.8997,25,7
574,1196,16.95,7.0752,13,4
574,7806,42.04,18.0305,18,6
574,1429,35.62,16.2399,19,6
574,7359,55.33,21.3886,23,7
574,7534,40.76,15.9974,21,7
574,2234,42.86,15.5498,18,6
574,6713,28.58,11.5051,14,5
574,994,44.11,15.9265,19,7
574,4425,4.82,1.7584,5,2
574,5760,26.08,10.5295,13,5
574,819,59.63,24.1542,30,9
574,274,8.92,3.5128,8,2
574,2210,11.73,4.4148,6,2
574,2916,22.65,10.1427,9,3
574,8207,33.15,13.8706,20,6
574,1093,32.11,13.0027,12,4
574,2548,40.79,16.5369,16,5
574,7639,25.67,9.6558,19,7
574,7457,26.7,8.9331,13,5
574,1991,76.7,31.2864,32,11
574,3253,28.67,10.7825,19,5
574,1426,8.23,3.5522,5,2
574,1173,6.48,2.3976,4,1
574,7243,13.86,5.9634,6,2
574,4507,39.59,16.5706,20,6
574,10106,67.53,26.2316,30,7
574,5530,65.16,25.7932,25,7
574,993,46.5,16.2842,22,7
574,9396,18.39,6.5208,10,3
574,2614,12.32,4.4688,5,2
574,3001,19.71,7.6734,14,4
574,1267,31.13,13.0239,9,2
574,9787,25.6,9.6688,10,3
574,8291,41.24,17.8404,18,6
574,619,20.6,7.5621,8,3
574,8098,54.65,20.9274,27,8
574,9826,20.31,8.3901,12,4
574,901,23.48,10.7492,10,3
574,1053,13.92,6.4936,6,2
574,3728,33.49,13.4167,16,5
574,5924,7.32,3.2553,6,2
574,6792,50.22,21.1466,30,8
574,7149,49.08,21.3409,25,7
574,1529,36.21,15.8658,19,6
574,3243,34.5,14.3236,21,6
574,6237,31.75,12.1451,11,4
574,8668,25.34,10.1824,12,4
574,7455,7.34,2.6606,4,2
574,3748,21.91,8.6885,12,3
574,9867,17.55,6.4088,13,4
574,5060,32.54,11.5737,17,5
574,208,14.13,5.2281,6,2
574,8410,11.52,4.2432,10,3
574,9673,8.39,2.6757,5,2
574,467,16.25,6.4849,8,3
574,8367,12.06,4.947,7,3
574,4659,20.96,8.8772,15,5
574,644,15.66,6.3048,8,2
574,346,27.52,10.1942,10,4
574,3706,35.12,14.2081,14,5
574,1187,33.37,12.6087,19,7
574,2762,4.77,1.7172,3,1
574,9648,25.17,9.4428,9,3
574,446,30.38,12.2565,13,5
574,3020,20.4,9.0428,12,5
574,3360,10.35,4.14,6,2
574,7292,61.82,23.2777,30,10
574,5958,45.69,17.9916,18,6
574,1916,38.39,15.3041,19,6
574,4623,14.46,6.2787,6,2
574,3937,62.95,23.8076,33,10
574,2251,34.39,14.2372,21,7
574,1490,44.04,15.9165,22,7
574,5899,10.65,3.5811,5,2
574,6710,26.52,9.7057,12,4
574,6997,27.28,10.8535,14,4
574,2246,24.62,9.0418,11,3
574,6744,107.12,44.0578,35,11
574,2373,22.68,9.0948,11,4
574,1791,39.78,17.3368,21,7
574,3599,24.66,11.2395,15,5
574,5869,51.05,21.6837,20,6
574,8749,47.97,16.3213,22,8
574,1366,8.61,3.8646,6,2
574,6182,11.56,4.8568,4,2
574,5685,5.37,2.4165,3,1
574,9447,14.72,5.8196,7,3
574,304,10.32,3.768,5,2
574,5147,8.45,3.3922,5,2
574,3499,22.92,9.4188,8,3
574,3589,68.55,28.4968,29,7
574,2617,8.88,3.1968,3,1
574,780,13.2,4.5365,10,2
574,169,23.06,8.3632,10,4
574,6526,23.03,8.531,9,3
574,3897,18.47,8.4932,8,3
574,3305,11.12,4.448,5,2
574,697,16.05,6.7182,10,3
574,4938,24.46,8.805,15,4
574,178,21.07,8.3713,16,5
574,7207,21.19,7.7569,8,2
582,8473,28.23,10.8223,21,6
582,7806,19.8,8.5412,8,2
582,3748,51.86,19.5906,27,7
582,1611,7.84,2.9792,4,1
582,5869,28.01,10.2765,13,5
582,9401,37.71,14.9864,20,6
582,4507,3.78,1.4562,4,2
582,2188,41.1,16.7355,17,6
582,7534,52.04,22.4406,24,7
582,3882,41.37,16.1916,15,5
582,4695,16.47,7.8693,9,3
582,2327,51.39,19.9062,21,6
582,4736,1.74,0.696,3,1
582,1548,19.93,8.2705,10,3
582,1897,26.26,10.5307,12,4
582,8140,28.42,13.3918,13,4
582,2444,27.42,11.7068,16,5
582,7721,30,12.4167,15,5
582,3524,14.67,5.9114,9,3
582,5088,22.88,8.4876,14,4
582,7576,59.77,21.7441,22,7
582,2614,41.32,18.0644,18,6
582,3977,30.41,11.3666,13,4
582,3130,50.38,20.6824,20,6
582,6904,29.16,11.524,12,4
582,9760,10.37,4.4884,10,4
582,8367,3.42,1.2616,4,2
582,4928,18.36,8.1252,9,3
582,532,21.55,7.6757,13,4
582,9014,30,10.2244,12,3
582,4547,11.2,4.1792,5,2
582,9530,24.84,7.9256,10,3
582,208,9.3,3.3346,7,3
582,154,23.22,7.9725,8,3
582,8098,34.15,13.2405,14,5
582,1093,9.81,3.4335,6,2
582,1721,18.82,7.6218,9,4
582,4995,19.96,7.9176,12,4
602,944,6.08,2.7968,4,1
602,9871,34.87,12.7776,18,6
602,5196,58.44,24.2248,24,7
602,2234,26.34,10.5,8,3
602,7359,59.09,26.0666,22,7
602,9025,37.16,14.8866,24,6
602,7250,49.52,20.0112,21,6
602,8667,36.96,13.8006,14,4
602,2832,34.85,14.7502,11,4
602,4961,6.66,2.0646,3,1
602,941,62.13,26.1101,22,8
602,4196,43.65,18.273,22,7
602,188,43.51,17.5063,17,6
602,9447,4.53,2.2197,3,1
602,5593,7.53,3.1191,7,2
602,5899,36.97,15.4595,15,4
602,8504,18.08,7.5456,7,3
602,9297,7.32,2.7084,3,1
602,3548,40.81,16.2667,15,5
602,7365,12.52,5.2468,5,2
602,1957,22.05,7.3699,12,5
602,7416,8.04,3.8172,7,2
602,532,32.08,13.3646,14,4
602,7952,33.57,12.9753,15,5
602,1682,35.67,13.6287,12,4
602,8269,30.82,12.7514,15,5
602,4678,10.72,4.414,9,3
602,4779,31.8,13.9614,10,3
602,1339,29.99,11.7127,14,5
602,6237,10.6,3.71,4,1
602,6069,13.59,4.725,5,2
602,1035,7.14,2.856,3,1
602,9671,17.6,7.1526,10,3
602,1423,13.23,4.704,6,2
602,3113,4.28,1.5408,2,1
602,465,7.1,2.695,7,2
602,9491,27.89,9.997,12,4
586,5257,50.19,20.6717,23,7
586,39,38.71,17.2719,15,4
586,1773,12.07,4.9882,7,2
586,5070,18.06,6.136,13,4
586,1736,30.14,12.0456,13,5
586,7780,29.34,12.0939,14,5
586,6169,45.59,18.189,19,5
586,7149,8.44,3.6292,4,1
586,4695,43.46,18.9672,20,6
586,9032,40.23,16.884,17,6
586,4330,20.72,8.3308,8,2
586,4736,39.6,15.3936,22,7
586,1468,34.97,14.4661,19,6
586,1196,37.67,14.2594,21,7
586,5685,26.27,10.3167,9,3
586,10176,16.63,6.4797,11,4
586,1035,37.6,14.771,13,5
586,2188,46.23,18.9054,19,6
586,169,2.32,1.1368,4,1
586,1529,16.41,7.3653,9,3
586,7365,29,12.6226,13,4
586,6079,10.79,4.3709,7,2
586,2695,41.93,16.7676,21,6
586,2916,22.63,9.3215,10,3
586,6997,24.28,10.0086,8,3
586,4961,27.55,11.0415,13,4
586,484,41.68,16.9377,22,6
586,6003,35.82,13.0278,17,6
586,8269,16.86,6.8124,6,2
586,1611,23.27,8.1132,11,4
586,4423,3.36,1.344,2,1
586,7835,26.28,10.461,13,5
586,9504,20.75,8.4111,8,3
586,10186,29.01,10.9941,16,4
586,3213,37.74,15.1597,17,6
586,2525,15.92,6.4822,7,3
586,10145,43.76,17.8115,17,6
586,1548,37.79,15.3162,17,6
605,619,24.61,9.7725,15,4
605,7470,30.72,12.7878,12,4
605,1267,34.78,14.1364,18,4
605,5147,22.99,10.1658,13,4
605,2210,42.86,19.6064,18,5
605,8367,34.17,13.3071,17,5
605,7576,25.59,10.9437,12,4
605,8373,41.01,14.5251,21,7
605,2443,13.3,6.2422,11,3
605,893,21.34,9.98,11,3
605,1388,21.15,8.2296,9,3
605,1193,12.66,5.0384,10,4
605,6744,6.42,2.3112,3,1
605,6710,14.6,5.3912,4,2
605,1548,14.76,6.7362,6,2
605,4938,36.72,14.6372,20,5
605,2151,18.99,7.2648,8,3
605,5958,49.12,17.6847,19,6
605,187,40.27,15.1316,14,4
605,6163,15.62,6.5256,7,2
605,901,6.84,2.5308,6,2
605,790,3.88,1.2416,2,1
605,10176,15.44,6.02,10,3
605,2246,10.97,4.4094,7,2
605,9420,23.22,9.1266,17,5
605,8668,17.37,7.1883,7,2
605,6462,45.13,18.6083,19,6
605,9747,42.93,16.7082,19,6
605,5743,46.78,18.718,18,7
605,3388,7.41,2.8158,3,1
605,178,5.44,2.6112,2,1
605,5869,32.03,12.269,12,4
605,5533,37.15,13.0011,16,5
605,7570,35.28,14.5371,18,6
605,8843,28.68,11.4164,15,5
605,8619,50.27,20.2688,18,7
605,7521,45.82,20.2018,21,6
605,994,23.92,9.8792,8,2
605,7359,35.89,13.7507,19,6
584,439,41.87,18.3228,19,5
584,4659,37.18,15.5162,17,5
584,1718,20.84,8.0164,11,4
584,1360,31.01,12.8279,19,6
584,4261,5.18,2.1756,2,1
584,422,1.8,0.792,2,1
584,4779,12.85,4.5919,5,2
584,4253,29.61,11.7694,20,6
584,6792,31.34,11.1798,20,6
584,2188,9.48,2.9952,8,2
584,941,9.1,3.752,6,3
584,619,13.07,4.2579,8,3
584,6003,26.35,10.3847,13,5
584,1706,17.22,6.027,6,2
584,2210,15.74,6.1284,9,4
584,7952,46.19,18.715,22,7
584,2280,15.78,7.0095,6,2
584,7558,25.79,10.6247,10,3
584,750,58.38,24.8521,31,9
584,3589,25.56,9.1232,13,3
584,8091,11.6,4.557,9,3
584,4503,41.9,15.139,24,8
584,5088,8.58,4.1184,3,1
584,6462,40.31,13.6338,19,6
584,9787,29.82,12.2517,18,7
584,4783,37.22,13.3544,14,4
584,1916,19.82,8.5277,13,5
584,4948,3.82,1.719,2,1
584,6592,48.21,16.4698,22,7
584,2716,10.89,5.0953,7,2
584,9495,11.34,3.7422,3,1
584,9812,10.94,4.6466,10,3
584,280,41.38,16.977,20,6
584,1330,30.27,11.6498,14,4
584,5899,4.41,1.3671,3,1
584,1821,48.32,20.0893,18,5
584,4629,29.69,10.5179,11,3
626,4405,13.86,5.6132,6,2
626,7940,37.3,14.4994,14,5
626,3020,37.72,15.3661,17,6
626,6039,21.07,7.9281,7,2
626,1575,16.47,6.9912,7,2
626,4619,18.78,7.9206,11,3
626,5899,21.88,8.4248,13,4
626,8921,15.4,5.5084,8,2
626,3980,36.41,13.7536,21,6
626,4425,14.67,5.8653,6,2
626,4948,10.62,3.7959,6,2
626,8291,49.08,19.3496,18,6
626,619,46.69,16.8103,16,4
626,398,38.91,15.0941,19,6
626,5970,7.42,2.9376,5,2
626,8668,44.32,18.0989,19,6
626,467,16.72,6.3696,7,2
626,7522,18.36,8.058,6,2
626,4589,27.19,10.3733,14,5
626,8467,44.48,19.2535,19,5
626,8892,23.77,9.921,13,4
626,5869,13.71,6.2772,9,3
626,1366,21.8,9.8078,15,6
626,3302,24.39,10.4346,12,4
626,6733,42.89,14.7494,16,5
626,5743,20.71,8.1707,16,4
626,8091,50.02,21.6017,20,5
626,9648,25.35,10.6619,12,4
626,1706,40.68,16.4723,18,7
626,7182,34.82,14.444,15,4
626,9256,13.07,5.6292,7,3
626,2656,13.92,5.8692,6,2
626,7641,16.05,6.2706,6,2
626,1721,28.69,11.7239,15,4
626,6792,19.16,7.5196,9,2
626,7149,46.04,17.998,21,6
626,4556,24.38,9.1134,13,4
626,1196,21.96,8.7891,12,4
610,4196,18.81,7.1352,12,4
610,4330,46,18.3063,25,7
610,6352,21.49,8.774,13,4
610,9256,25.6,9.2548,14,5
610,3882,9.9,4.6332,5,2
610,3647,41.34,16.1924,17,6
610,5230,12.03,4.7683,7,3
610,1330,43.46,19.036,20,5
610,280,19.66,7.456,12,4
610,6932,33.25,11.3036,18,6
610,504,20.77,7.9641,9,3
610,9823,7.91,2.5377,5,2
610,1791,26.06,10.3534,14,5
610,4779,2.46,1.1562,3,1
610,6488,54.2,21.691,22,7
610,950,63.24,26.107,27,7
610,3153,74.5,32.0022,33,10
610,4589,26.25,11.2665,12,4
610,465,54.97,19.3866,30,7
610,6733,26.79,11.2365,10,3
610,6012,35.75,13.9484,17,5
610,4499,42.89,16.2146,22,8
610,4466,24.84,10.2346,17,6
610,8976,36.54,15.6276,12,4
610,5257,48.3,19.947,20,6
610,1142,5.22,2.1402,3,1
610,9401,23.82,8.4645,14,5
610,4547,8.76,3.504,4,1
610,4875,19.88,8.0354,11,4
610,4503,32.83,12.9522,17,5
610,8304,35.46,13.6396,16,4
610,7132,39.22,15.3803,19,6
610,7906,33.49,12.6415,12,4
610,5610,31.06,11.3587,11,4
610,5782,26.04,11.6772,12,4
610,941,21.29,7.2411,10,3
610,6021,57.37,23.7593,22,7
610,1154,31.24,12.5864,16,4
610,7569,38.98,15.3167,15,5
610,5196,15.88,6.272,7,2
610,8844,29.07,12.0268,14,6
610,9125,29.14,11.2486,18,6
620,2210,12.06,4.8606,6,3
620,3882,39.55,14.9282,21,7
620,1423,78,30.5613,34,11
620,543,27.84,11.0968,18,6
620,6574,84.55,35.3348,35,11
620,1529,27.12,10.7729,15,5
620,208,70.59,28.6008,39,11
620,3728,49.04,19.7768,21,6
620,9747,56.85,23.2644,22,7
620,4678,38.09,14.9094,14,5
620,6306,24.81,9.0843,9,3
620,4330,24.46,8.493,15,4
620,9420,53.22,21.6481,25,7
620,9584,53,23.5908,19,5
620,7132,35.9,15.443,16,6
620,7906,26.78,10.5516,12,4
620,4881,35.36,13.9722,19,6
620,8749,41.28,16.4448,14,4
620,8116,58.82,24.183,32,10
620,2188,17.37,7.1472,11,4
620,4342,28.71,9.9993,13,3
620,9401,26.81,10.9028,14,5
620,4547,44.43,15.7562,16,5
620,5610,42.7,17.1706,16,5
620,9972,15.87,6.024,9,3
620,9501,21.66,8.5194,10,3
620,8252,41.86,17.1728,16,5
620,7359,22.8,8.7651,12,4
620,10118,49.07,18.7883,21,7
620,6607,22.81,8.7976,11,4
620,7149,33.76,11.7274,19,6
620,2075,46.77,19.1883,19,7
620,4410,27.58,11.5942,14,4
620,7546,12.05,5.5696,5,2
620,3308,42.13,14.7202,17,5
620,7189,41.92,15.8589,18,6
620,2304,59.58,24.873,24,7
620,8814,45.71,18.9374,21,6
620,2398,9.06,3.9969,6,2
620,4405,10.17,4.9833,3,1
620,4961,15.47,6.2937,5,2
620,7319,43.77,18.2899,19,6
620,3937,10.41,3.168,6,2
620,8298,12.02,4.8164,8,3
620,9863,32.94,13.1628,18,7
620,5685,7.47,3.1749,5,2
620,9491,42.55,15.8103,19,6
620,2444,47.7,18.1668,19,6
627,2151,41.53,15.9422,17,6
627,2052,11.25,4.6386,6,2
627,3938,46.49,18.1506,22,6
627,4666,24.81,9.4923,12,4
627,4342,7.26,3.0492,3,1
627,5633,32.04,13.8444,13,4
627,6574,22.76,8.206,11,4
627,9256,21.04,8.709,8,4
627,3046,48.59,19.9048,21,7
627,1791,2.91,1.1931,3,1
627,893,23.5,9.0698,15,4
627,6592,43.12,17.4106,15,5
627,4804,6.28,2.386,7,2
627,5903,18.33,6.4266,6,2
627,9026,45.88,18.9544,21,7
627,994,41.01,17.9535,13,5
627,3423,30.52,12.6602,16,6
627,9297,33.8,12.1217,17,6
627,2422,56.23,20.3955,21,6
627,8015,40.16,14.4676,21,7
627,280,15.02,5.5656,9,3
627,750,19.2,7.464,9,3
627,2443,21.6,8.5832,8,3
627,1718,20.25,7.9185,13,4
627,6607,11.47,5.1057,7,2
627,6288,40.69,16.6772,18,6
627,619,10.98,5.3475,6,2
627,9747,21.1,8.3137,8,3
627,6169,23.25,9.785,14,4
627,5958,38.25,16.4992,18,5
627,177,32.9,13.7271,12,4
627,2246,49.12,20.7618,22,7
627,7457,54.08,21.465,28,8
627,9863,15.4,6.4126,7,3
627,178,11.34,4.3092,3,1
627,4881,51.31,20.9276,24,6
627,8841,39.6,16.212,14,4
627,6531,17.59,6.9315,12,4
627,6486,14.04,5.9624,10,3
627,644,52.73,20.7155,22,6
627,2614,24.66,9.7761,17,6
627,4961,7.86,2.9568,4,2
627,8901,51.04,22.3204,25,7
627,8304,12.57,4.8837,6,2
627,3548,33.9,13.2335,17,6
627,1423,28.93,11.4242,13,4
627,5530,19.6,7.6048,12,3
627,8252,28.51,11.4508,15,5
627,7373,19.35,8.262,9,3
627,7355,35.96,15.7088,18,6
619,5530,9.38,3.4358,7,2
619,7570,22.68,9.6336,7,2
619,5786,17.96,8.4484,8,2
619,2695,29.57,11.0606,13,5
619,1957,17.3,7.623,6,2
619,1718,35.18,14.5988,15,5
619,1499,39.46,16.2873,18,6
619,7546,38.48,15.5255,16,6
619,439,37.49,14.5979,22,6
619,3499,10.88,4.6012,7,2
619,7203,41.2,18.0659,19,6
619,893,51.52,21.5397,21,6
619,6564,95.27,36.5147,48,14
619,5433,20.98,8.0966,8,3
619,3113,12.3,4.1034,5,2
619,644,42.52,16.3241,20,5
619,9668,10.74,4.0611,6,2
619,3599,21.09,7.8876,9,3
619,4372,16.55,6.5385,11,3
619,9747,27.72,11.0204,14,4
619,7639,81.61,30.9408,43,15
619,6904,16.58,7.3158,9,3
619,1053,26.65,10.538,16,6
619,3589,46.1,18.1046,20,6
619,9504,9.84,3.817,4,2
619,9760,61.15,26.4795,24,7
619,8901,13.44,5.1492,4,2
619,4330,52.05,19.6513,22,6
619,2052,15.51,5.8134,13,4
619,6488,13.49,5.3451,10,3
619,9286,28.19,10.7589,14,5
619,7940,20.85,9.4158,9,3
619,8252,22.84,8.7672,12,4
619,7806,32.79,13.356,15,6
619,9495,15.64,7.0098,6,3
619,7274,6.62,2.8794,6,2
619,6003,8.34,3.4428,6,2
619,8844,6.87,2.9541,3,1
619,993,48.9,18.5976,21,7
619,3302,31.79,11.6667,10,3
619,187,14.61,5.1768,6,2
619,4995,14.26,4.8812,6,2
619,9501,21.16,7.8504,13,4
619,9448,44.86,17.0652,18,6
619,188,18.09,7.1328,14,5
619,10070,35.3,14.4018,18,7
619,8644,40.1,15.617,21,6
619,1916,24.24,9.4932,8,2
619,8098,49.15,18.5963,20,6
641,3776,8.22,2.9406,5,2
641,8921,14.58,5.7912,7,2
641,7243,11.7,4.035,5,2
641,4507,44.75,18.5941,17,6
641,7182,46.58,17.9682,16,6
641,3305,71.71,30.6141,25,7
641,2716,11.34,5.2164,3,1
641,4695,60.08,22.7112,23,7
641,2052,2.04,0.8568,4,1
641,8779,28.7,12.8669,14,4
641,950,39.68,16.1805,20,6
641,1897,18.54,6.456,9,3
641,9297,14.26,5.6938,5,2
641,1266,53.84,23.4622,23,7
641,545,14.94,4.8178,6,2
641,4413,36.66,16.1905,15,5
641,644,34.68,14.3512,23,6
641,3253,48.26,18.1518,25,7
641,5070,12.89,5.3425,9,3
641,2808,12.9,4.2594,6,2
641,7639,45.52,18.0416,16,4
641,1721,1.8,0.594,3,1
641,4490,29.96,10.828,14,4
641,9578,49.89,20.0048,26,7
641,9747,22.36,9.3779,16,5
641,7752,20.02,7.2678,9,3
641,1053,35.83,14.1436,17,6
641,9401,27.47,10.2272,18,5
641,1187,14.58,4.9536,6,2
641,7416,49.97,20.6923,24,6
641,9892,9.62,3.5158,4,2
641,2234,25.22,10.9792,15,6
641,7806,14.53,6.0331,7,2
641,7283,21.1,8.1456,9,3
641,3423,39.42,15.4659,15,5
641,5533,44.55,18.4047,17,6
644,2762,55.7,20.1627,20,6
644,8892,40.19,16.208,18,6
644,1426,13.44,4.9416,6,2
644,280,11.67,4.1907,5,2
644,1173,9.78,4.4304,5,2
644,8843,5.26,2.4096,5,2
644,3253,38.69,16.3399,22,6
644,8663,51.51,21.9499,23,7
644,9025,14.91,4.473,8,2
644,7182,11.25,3.4875,3,1
644,5982,32.67,13.391,20,6
644,8619,38.32,15.7425,18,6
644,1721,15.49,5.8193,5,2
644,2625,19.98,7.9848,14,5
644,5924,24.82,10.0304,13,5
644,7534,8.34,3.2526,3,1
644,9648,27.93,11.4729,15,5
644,1660,10.84,4.8844,6,2
644,2147,12.96,5.4213,9,3
644,7641,3.69,1.6236,3,1
644,8749,28.81,11.0043,13,4
644,1074,10.46,3.9236,5,2
644,697,24.31,9.8698,16,5
644,4466,23.66,10.3324,14,4
644,1196,29.65,12.3561,17,5
644,2086,45.43,17.6067,20,7
644,128,49.62,17.9197,23,7
644,3268,5.16,1.5996,3,1
644,7262,37.19,15.8627,17,5
644,5476,21.69,9.6129,11,4
644,9495,21.48,8.067,9,3
644,9643,23.45,8.6255,10,3
644,3423,11.65,5.0054,5,2
644,6522,19.89,7.7328,12,4
644,7721,17.94,6.4428,10,4
644,9144,21.52,8.9698,13,4
655,3599,14.04,5.7144,8,3
655,5958,15.93,7.5117,6,2
655,7715,9.59,4.01,5,2
655,6069,4.92,2.2632,3,1
655,1153,25.44,10.2096,13,5
655,1548,36.61,14.2244,14,5
655,8110,33.08,13.8281,17,5
655,2832,17.9,7.4071,14,5
655,625,34.35,12.783,22,7
655,1036,51.08,21.5208,21,6
655,4518,18.88,5.9712,14,4
655,7269,13.48,4.1788,4,1
655,2656,36.25,16.4884,17,5
655,5903,26.73,10.2957,10,3
655,7292,17.56,6.6808,7,2
655,2638,38.2,15.0713,18,7
655,7806,31.99,12.6186,13,4
655,154,14.58,6.2988,7,3
655,446,8.43,3.2034,3,1
655,5610,34.1,14.6827,17,6
655,4695,43.49,16.692,20,7
655,392,8.49,3.9903,3,1
655,3388,66.25,27.341,26,7
655,6544,28.14,11.802,12,4
655,5734,4.95,1.782,3,1
655,2076,53.73,17.5194,21,6
655,8274,34.24,12.6078,12,5
655,5088,46.65,18.593,22,7
655,5147,50.84,23.162,21,7
655,7641,7.9,2.882,4,2
655,9972,24.08,10.1598,16,6
655,1954,15.54,6.3504,6,2
655,3524,11.84,4.672,9,3
655,93,25.24,8.6932,7,2
655,994,18.39,8.131,9,4
660,3979,36.28,15.3666,16,5
660,4695,13.8,6.5514,5,2
660,2762,24.51,10.3112,14,4
660,4490,22.7,7.1544,9,3
660,6486,6.62,3.1246,6,2
660,543,15.4,6.3148,11,4
660,4518,35.18,14.0006,16,5
660,6522,49.87,18.941,19,6
660,7915,30.7,10.8263,17,5
660,1991,25.11,10.4895,14,4
660,3980,25.92,10.6272,8,2
660,6686,20.58,8.9646,16,5
660,8110,25.49,9.1007,12,4
660,187,37.21,14.4238,18,7
660,5196,45.09,19.5363,16,4
660,8274,18.71,8.3085,7,3
660,1271,15.87,6.6342,6,2
660,9972,10.26,4.2456,6,2
660,422,36.17,12.4645,13,4
660,5782,28.67,11.104,8,2
660,5810,41,15.0839,19,6
660,7694,24.03,10.7044,11,3
660,7576,30.48,11.6064,16,5
660,1142,20.43,8.9049,13,4
660,446,34.7,15.7596,19,6
660,4372,40.74,17.4611,22,7
660,8919,59.05,22.4342,20,6
660,39,31.6,12.4628,14,4
660,7269,39.24,15.7108,12,3
660,9643,46.63,18.3666,19,6
660,2695,63.43,23.4729,20,6
660,2916,26.7,10.2362,12,5
660,9495,10.51,4.1697,5,2
660,9823,10.04,3.7148,4,1
660,8291,27.52,10.466,12,3
660,4690,10.94,4.5908,7,2
660,994,45.64,17.3652,19,5
654,467,30.01,12.09,17,6
654,5899,46.09,18.8118,21,7
654,9929,27.66,10.5156,13,4
654,9825,6.28,2.5674,4,2
654,274,73.84,29.4632,31,10
654,8291,6.96,3.1316,6,2
654,7149,7.5,2.586,6,2
654,346,25.01,9.93,12,4
654,2042,14.8,4.7696,8,2
654,2052,28.11,11.2861,18,6
654,4928,12.28,4.7156,5,2
654,7905,32.15,12.9687,17,6
654,2468,24.47,9.9623,9,2
654,128,18.92,8.678,10,3
654,1940,12.01,4.4381,10,4
654,5958,24.9,9.8088,9,3
654,280,35.49,15.7572,15,5
654,7569,23.95,10.0761,12,4
654,7522,17.7,6.4818,12,4
654,2086,41.93,15.5175,20,6
654,3423,24.05,10.1891,8,3
654,8439,38.01,15.7126,18,6
654,1897,34.03,13.6197,21,6
654,4556,38.14,16.0441,20,6
654,10186,16.97,7.463,7,2
654,3268,26.99,9.4644,13,4
654,6180,5.68,2.2152,2,1
654,465,40.13,17.7103,23,6
654,5230,29.07,9.9006,13,4
654,10176,46.25,16.935,26,7
654,8410,16.48,5.8288,9,3
654,1429,52.61,19.3529,20,6
654,10145,39.13,15.0612,18,5
654,1682,13.56,5.0502,6,2
654,9396,33.4,14.9988,10,3
654,7915,49.65,21.166,20,6
688,4995,42.32,18.5359,19,7
688,4629,16.09,7.3037,8,3
688,6510,35.57,15.547,13,4
688,4543,15.19,6.6991,7,2
688,3271,35.34,14.6196,11,4
688,3243,25.45,10.8073,10,3
688,93,21.06,8.526,13,4
688,10106,43.12,18.8108,15,5
688,1304,44.84,17.939,28,7
688,4507,25,8.7206,21,6
688,7203,38.91,14.7603,19,6
688,8164,28.18,11.8145,14,4
688,819,4.26,1.6188,2,1
688,6710,3.78,1.4742,3,1
688,4536,7.45,2.3136,5,2
688,9420,23.3,8.647,8,3
688,2677,36.28,14.5622,18,7
688,8844,24.77,9.0746,13,4
688,1718,46.84,19.0732,20,6
688,4659,10.17,4.0725,6,2
688,4928,15.44,6.1645,12,4
688,4690,42.07,16.684,17,6
688,4372,14.38,4.883,7,2
688,6744,29.79,12.2086,10,4
688,5196,18.62,8.903,8,2
688,6182,27.2,9.7196,16,4
688,532,35.62,14.249,15,6
688,6544,15.3,5.9166,6,2
688,9286,69.11,28.4972,24,7
688,4556,25.18,10.4188,14,5
688,7952,15.31,6.2926,7,3
688,7132,25.27,9.2718,11,4
688,7546,12.41,5.0034,7,2
688,2468,13.92,6.1072,12,4
688,6522,25.17,8.835,9,3
688,6982,62.26,25.9484,27,9
688,5593,55.36,22.8598,20,5
688,2632,22.63,8.2211,10,3
688,9929,62.86,25.1118,28,7
688,4396,67.71,25.6482,24,7
688,1701,26.75,9.8319,14,5
688,373,27.03,10.7709,9,3
688,9867,38.42,15.1238,23,7
688,4499,11.94,5.1408,6,2
688,1153,35.4,14.3106,17,6
688,750,15.03,5.7135,6,2
688,7243,17.69,6.8301,13,4
688,8116,30.83,13.0119,12,4
688,5970,22.42,9.6796,11,4
688,9504,20.55,8.4993,17,6
688,5206,40.24,16.105,20,6
688,8140,25.67,11.0369,18,6
688,4261,14.4,6.5304,5,2
688,7641,25.25,9.0377,13,5
688,9643,31.26,12.4512,17,4
674,9504,30.83,12.0003,18,6
674,187,30.12,11.5164,11,4
674,7569,29.18,13.0441,11,4
674,3001,3.96,1.6632,3,1
674,7915,10.8,4.6608,5,2
674,1388,17.08,6.8728,13,5
674,8298,33.77,13.4742,16,6
674,3305,17.66,8.0772,10,4
