time_id,city,state_province,country,store_sales,store_cost,unit_sales,fact_count
704,Milwaukie,OR,USA,127.15,51.0288,66,21
704,Beaverton,OR,USA,200.38,77.7315,92,29
704,Oregon City,OR,USA,106.75,40.2081,46,13
711,Beaverton,OR,USA,208.99,83.9321,102,33
711,Lake Oswego,OR,USA,458.57,188.7063,222,76
711,Portland,OR,USA,168.5,66.7307,77,25
711,W. Linn,OR,USA,154.89,59.8354,74,23
711,Milwaukie,OR,USA,107.55,43.0042,51,16
711,Oregon City,OR,USA,164.73,65.2677,64,20
720,W. Linn,OR,USA,311.86,122.0081,134,40
720,Beaverton,OR,USA,313.96,124.4392,150,49
720,Portland,OR,USA,191.89,73.72,94,28
720,Lake Oswego,OR,USA,238.96,93.4661,111,38
720,Oregon City,OR,USA,85.98,36.3036,37,11
720,Milwaukie,OR,USA,326.79,128.119,147,44
722,Beaverton,OR,USA,256.75,102.3722,123,42
722,Portland,OR,USA,181.5,72.934,93,27
722,Milwaukie,OR,USA,216.72,84.1703,112,36
722,Oregon City,OR,USA,273.29,109.8044,131,40
722,Lake Oswego,OR,USA,233.81,92.0647,107,35
722,W. Linn,OR,USA,126.47,53.7,62,19
387,Albany,OR,USA,274.97,108.4847,139,48
387,Woodburn,OR,USA,220.53,86.5413,111,39
387,Salem,OR,USA,178.7,70.8714,83,26
387,Lebanon,OR,USA,279.01,111.1206,141,41
387,Corvallis,OR,USA,107.14,45.0222,47,15
386,Salem,OR,USA,243.25,92.4656,124,38
386,Corvallis,OR,USA,481.68,189.1336,239,75
386,Lebanon,OR,USA,581.26,238.1615,270,90
386,Woodburn,OR,USA,320.95,136.623,138,44
386,Albany,OR,USA,269.3,106.181,147,44
389,Albany,OR,USA,264.94,104.3411,131,44
389,Woodburn,OR,USA,508.43,205.3062,242,75
389,Salem,OR,USA,310.34,123.1476,159,50
389,Corvallis,OR,USA,340.57,138.4752,162,52
389,Lebanon,OR,USA,234.99,96.132,104,33
373,Lebanon,OR,USA,541.95,218.3237,235,77
373,Salem,OR,USA,416.71,160.6589,195,60
373,Woodburn,OR,USA,390.43,157.8432,197,66
373,Albany,OR,USA,218.13,86.1741,94,29
373,Corvallis,OR,USA,265.63,107.5367,137,45
377,Corvallis,OR,USA,749.83,298.6482,371,117
377,Albany,OR,USA,780.93,305.6829,380,122
377,Lebanon,OR,USA,629.39,251.9235,312,108
377,Woodburn,OR,USA,884.84,353.1248,456,144
377,Salem,OR,USA,389.6,155.0648,196,65
419,Woodburn,OR,USA,126.99,50.8693,59,19
419,Corvallis,OR,USA,149.61,61.9109,72,20
419,Salem,OR,USA,244.3,99.6102,125,41
419,Lebanon,OR,USA,233.5,96.0285,136,45
419,Albany,OR,USA,42.42,16.4907,17,6
400,Lebanon,OR,USA,96.35,35.6657,61,19
400,Woodburn,OR,USA,171.69,69.936,92,29
400,Salem,OR,USA,134.49,54.5106,73,22
400,Corvallis,OR,USA,234.67,97.8002,120,39
400,Albany,OR,USA,148.52,61.4159,74,25
405,Salem,OR,USA,124.39,47.8924,64,19
405,Lebanon,OR,USA,344.7,138.2833,160,53
405,Woodburn,OR,USA,136.14,54.278,68,20
405,Albany,OR,USA,232.8,93.3531,125,38
405,Corvallis,OR,USA,257.67,106.6869,130,41
416,Albany,OR,USA,200.48,81.3772,96,32
416,Woodburn,OR,USA,240.26,96.2459,98,33
416,Salem,OR,USA,268.91,107.3501,113,40
416,Lebanon,OR,USA,130.65,52.2672,57,16
416,Corvallis,OR,USA,206.66,84.889,94,27
423,Corvallis,OR,USA,373.08,146.9536,169,54
423,Lebanon,OR,USA,244.97,92.8251,109,33
423,Albany,OR,USA,345.83,138.3045,156,49
423,Woodburn,OR,USA,104.15,43.8361,47,17
423,Salem,OR,USA,169.61,69.3849,90,31
427,Corvallis,OR,USA,244.91,98.1098,141,47
427,Woodburn,OR,USA,153,60.026,82,26
427,Albany,OR,USA,113.51,46.9844,65,21
427,Salem,OR,USA,89.75,33.3146,37,14
427,Lebanon,OR,USA,101.34,43.2362,55,18
429,Woodburn,OR,USA,282.91,112.0738,149,49
429,Corvallis,OR,USA,364.82,146.7808,171,56
429,Salem,OR,USA,354.81,142.1943,182,57
429,Albany,OR,USA,290.37,113.5537,134,44
429,Lebanon,OR,USA,152.95,62.5923,73,24
453,Albany,OR,USA,294.65,120.0539,136,45
453,Lebanon,OR,USA,680.62,269.8363,302,93
453,Salem,OR,USA,327.66,125.9893,151,51
453,Woodburn,OR,USA,672.27,268.3974,346,109
453,Corvallis,OR,USA,310.91,119.9104,168,54
438,Lebanon,OR,USA,666.89,271.0869,322,108
438,Corvallis,OR,USA,513.22,206.417,252,86
438,Albany,OR,USA,381.57,149.7362,161,53
438,Woodburn,OR,USA,425.25,171.7467,216,68
438,Salem,OR,USA,339.96,140.6117,178,55
446,Woodburn,OR,USA,988.43,400.2331,454,150
446,Lebanon,OR,USA,1016.05,412.6044,489,156
446,Corvallis,OR,USA,1094.73,432.9737,488,159
446,Salem,OR,USA,659.33,274.8375,334,108
446,Albany,OR,USA,632.84,250.6841,277,89
471,Albany,OR,USA,18.95,7.4287,15,4
471,Corvallis,OR,USA,155.85,59.1193,69,21
471,Woodburn,OR,USA,140.42,57.3054,61,22
471,Salem,OR,USA,73.61,28.6773,38,11
471,Lebanon,OR,USA,2.85,1.1685,3,1
470,Lebanon,OR,USA,98.82,42.3325,54,17
470,Woodburn,OR,USA,270.4,110.6977,126,41
470,Albany,OR,USA,300.42,117.123,129,41
470,Corvallis,OR,USA,93.32,38.6622,44,15
470,Salem,OR,USA,172.63,68.1141,76,24
473,Salem,OR,USA,184.87,75.1227,87,26
473,Corvallis,OR,USA,351.74,138.6076,150,46
473,Woodburn,OR,USA,158.6,68.7112,68,19
473,Lebanon,OR,USA,214.93,84.9865,103,32
473,Albany,OR,USA,209.85,83.015,100,33
464,Salem,OR,USA,278.33,110.1769,124,41
464,Corvallis,OR,USA,123.63,50.4662,58,19
464,Albany,OR,USA,183.35,70.5181,98,31
464,Lebanon,OR,USA,164.05,64.7906,71,23
464,Woodburn,OR,USA,246.35,94.8546,109,33
468,Corvallis,OR,USA,139.97,57.0222,72,24
468,Lebanon,OR,USA,241.89,95.0734,107,37
468,Albany,OR,USA,71.91,27.7618,50,15
468,Woodburn,OR,USA,344.24,135.0542,160,52
468,Salem,OR,USA,294.18,114.3739,133,40
487,Salem,OR,USA,209.91,83.4576,108,32
487,Albany,OR,USA,181.04,69.6245,92,30
487,Woodburn,OR,USA,98.87,38.9325,49,16
487,Lebanon,OR,USA,255.01,99.1102,109,33
487,Corvallis,OR,USA,255.89,99.1394,125,39
491,Corvallis,OR,USA,298.89,122.3806,151,51
491,Salem,OR,USA,275.21,107.4376,136,44
491,Woodburn,OR,USA,279.77,113.3119,126,37
491,Lebanon,OR,USA,219.22,90.0075,105,35
491,Albany,OR,USA,168.2,68.3173,88,24
508,Lebanon,OR,USA,130.37,52.2968,56,18
508,Salem,OR,USA,16.28,5.52,9,3
508,Corvallis,OR,USA,110.92,46.3943,48,15
508,Albany,OR,USA,5.4,2.592,4,1
508,Woodburn,OR,USA,15.58,7.2824,7,3
515,Corvallis,OR,USA,265.83,107.278,123,40
515,Salem,OR,USA,40.51,18.3142,17,5
515,Lebanon,OR,USA,96.75,38.0311,41,14
515,Albany,OR,USA,145.16,60.299,59,18
515,Woodburn,OR,USA,114.37,45.4492,71,25
495,Corvallis,OR,USA,984.33,398.059,448,148
495,Salem,OR,USA,789.15,320.0962,344,114
495,Lebanon,OR,USA,1081.77,440.5467,551,177
495,Woodburn,OR,USA,712.44,280.0428,334,112
495,Albany,OR,USA,575.22,224.9203,272,85
540,Woodburn,OR,USA,203.71,78.9936,93,29
540,Corvallis,OR,USA,153.91,65.6108,73,25
540,Salem,OR,USA,192.55,81.8383,90,28
540,Lebanon,OR,USA,310.87,125.7839,136,43
540,Albany,OR,USA,171.57,67.9115,84,26
534,Woodburn,OR,USA,143.53,56.4619,72,24
534,Albany,OR,USA,86.67,35.6612,40,13
534,Corvallis,OR,USA,271.88,107.7813,121,41
534,Salem,OR,USA,109.05,45.3247,55,17
534,Lebanon,OR,USA,260.44,103.9064,135,40
523,Lebanon,OR,USA,158.34,60.3499,82,29
523,Corvallis,OR,USA,308.9,121.8935,149,49
523,Woodburn,OR,USA,291.68,111.5347,138,42
523,Albany,OR,USA,151.51,58.9836,74,24
523,Salem,OR,USA,242.85,99.6135,108,36
520,Salem,OR,USA,308.15,121.403,148,48
520,Lebanon,OR,USA,284.45,110.9573,140,43
520,Corvallis,OR,USA,155.85,65.9186,75,26
520,Woodburn,OR,USA,300.43,113.598,125,41
520,Albany,OR,USA,120.5,48.0467,61,19
519,Lebanon,OR,USA,475.56,194.707,231,70
519,Corvallis,OR,USA,346.37,142.1121,161,53
519,Salem,OR,USA,255.11,102.3303,122,41
519,Albany,OR,USA,119.44,47.0999,62,21
519,Woodburn,OR,USA,140.33,52.7161,74,24
575,Lebanon,OR,USA,69.55,28.7488,38,13
575,Salem,OR,USA,199.84,80.6801,109,37
575,Woodburn,OR,USA,227.03,90.9674,101,34
575,Corvallis,OR,USA,205.74,81.0557,93,31
575,Albany,OR,USA,133.1,55.7609,63,20
550,Woodburn,OR,USA,196.24,78.5015,95,31
550,Lebanon,OR,USA,82.37,33.9496,40,14
550,Corvallis,OR,USA,177.87,69.8741,91,28
550,Albany,OR,USA,132.08,55.6382,64,19
550,Salem,OR,USA,80.9,30.0034,41,15
567,Woodburn,OR,USA,566.97,222.8677,272,90
567,Salem,OR,USA,522.1,208.714,230,74
567,Corvallis,OR,USA,492.68,195.855,232,74
567,Lebanon,OR,USA,482.98,194.8453,229,74
567,Albany,OR,USA,544.54,214.2942,264,89
553,Salem,OR,USA,742.42,296.6148,357,117
553,Woodburn,OR,USA,523.87,201.5728,239,79
553,Corvallis,OR,USA,905.78,359.3795,435,141
553,Lebanon,OR,USA,860.44,345.0558,406,133
553,Albany,OR,USA,534.22,207.2819,254,76
574,Woodburn,OR,USA,843.08,337.2617,408,132
574,Salem,OR,USA,916.81,358.4841,450,142
574,Corvallis,OR,USA,1227.47,484.6073,589,180
574,Lebanon,OR,USA,954.06,386.4286,434,142
574,Albany,OR,USA,696.18,273.7773,357,121
582,Corvallis,OR,USA,346.23,138.4889,166,52
582,Salem,OR,USA,146.54,60.2344,65,21
582,Lebanon,OR,USA,240.3,90.0667,104,33
582,Albany,OR,USA,212.03,86.5762,113,37
582,Woodburn,OR,USA,51.86,18.623,31,11
602,Salem,OR,USA,205.98,83.9639,86,26
602,Woodburn,OR,USA,272.8,109.0621,116,37
602,Corvallis,OR,USA,182.09,75.1768,77,25
602,Albany,OR,USA,170.27,68.2529,86,27
602,Lebanon,OR,USA,132.05,51.2541,57,21
586,Woodburn,OR,USA,125.92,50.9063,55,17
586,Lebanon,OR,USA,202.77,84.4124,98,28
586,Albany,OR,USA,265.68,105.5643,130,45
586,Corvallis,OR,USA,197.69,78.9286,87,30
586,Salem,OR,USA,291.01,117.4935,135,43
605,Lebanon,OR,USA,278.62,112.3379,120,38
605,Salem,OR,USA,125.21,51.7272,63,17
605,Albany,OR,USA,159.33,64.5061,71,21
605,Corvallis,OR,USA,269.82,108.3106,142,45
605,Woodburn,OR,USA,203.15,78.838,89,31
584,Salem,OR,USA,121.4,47.5113,66,20
584,Lebanon,OR,USA,232.19,91.4438,118,36
584,Woodburn,OR,USA,303.04,113.9417,143,47
584,Albany,OR,USA,122.34,51.1733,72,25
584,Corvallis,OR,USA,123.89,48.8476,58,18
626,Lebanon,OR,USA,282.69,112.5007,125,37
626,Corvallis,OR,USA,205.33,80.7022,90,29
626,Woodburn,OR,USA,213.73,87.5845,112,37
626,Salem,OR,USA,164.49,63.1831,75,22
626,Albany,OR,USA,152.52,63.4946,72,22
610,Woodburn,OR,USA,191.32,76.0698,91,29
610,Corvallis,OR,USA,358.35,135.8725,172,52
610,Lebanon,OR,USA,348.15,142.9102,170,55
610,Albany,OR,USA,219.34,86.3565,108,35
610,Salem,OR,USA,178.6,73.5687,76,24
620,Albany,OR,USA,218.67,86.1221,106,37
620,Salem,OR,USA,226.51,87.6666,103,33
620,Lebanon,OR,USA,326.84,131.9305,150,48
620,Woodburn,OR,USA,384.21,153.8654,170,52
620,Corvallis,OR,USA,556.24,221.3075,251,79
627,Corvallis,OR,USA,402.51,161.0596,184,61
627,Lebanon,OR,USA,306.41,121.6803,148,44
627,Albany,OR,USA,208.05,86.5544,96,32
627,Woodburn,OR,USA,227.47,91.7113,100,32
627,Salem,OR,USA,275.37,110.2759,140,45
619,Salem,OR,USA,220.22,87.0861,115,38
619,Woodburn,OR,USA,199.23,79.7395,87,30
619,Lebanon,OR,USA,349.82,140.1654,173,55
619,Albany,OR,USA,318.75,126.7782,147,49
619,Corvallis,OR,USA,331.27,128.4126,149,44
641,Woodburn,OR,USA,89.43,37.5358,37,13
641,Salem,OR,USA,239.77,95.2097,94,31
641,Lebanon,OR,USA,275.8,111.0313,132,40
641,Corvallis,OR,USA,309.83,124.094,152,46
641,Albany,OR,USA,123.36,47.3045,61,18
644,Albany,OR,USA,124.09,46.0637,53,16
644,Woodburn,OR,USA,162.14,64.8565,88,29
644,Salem,OR,USA,272.81,107.6771,138,45
644,Lebanon,OR,USA,73.65,30.2656,37,12
644,Corvallis,OR,USA,206.66,84.2843,103,34
655,Lebanon,OR,USA,175.09,72.018,90,30
655,Woodburn,OR,USA,196.93,80.0031,91,30
655,Corvallis,OR,USA,214.31,85.9215,99,32
655,Salem,OR,USA,171.73,69.8741,71,24
655,Albany,OR,USA,164.85,61.5232,73,25
660,Woodburn,OR,USA,273.97,110.2347,123,40
660,Salem,OR,USA,171.46,70.4013,64,20
660,Albany,OR,USA,253.98,100.5225,112,34
660,Corvallis,OR,USA,163.34,59.7278,80,24
660,Lebanon,OR,USA,224.07,90.1138,102,31
654,Corvallis,OR,USA,362.45,144.3862,183,56
654,Salem,OR,USA,178.27,72.6272,85,28
654,Albany,OR,USA,201.14,77.8285,93,29
654,Lebanon,OR,USA,248.4,99.3493,116,37
654,Woodburn,OR,USA,23.95,10.0761,12,4
688,Salem,OR,USA,458.93,187.0341,226,70
688,Woodburn,OR,USA,356.66,141.9453,157,49
688,Corvallis,OR,USA,378.73,153.1537,185,64
688,Albany,OR,USA,125.67,50.2852,53,14
688,Lebanon,OR,USA,246.42,97.5188,117,39
674,Salem,OR,USA,302.75,117.7361,157,51
674,Woodburn,OR,USA,338.39,139.2427,164,53
674,Corvallis,OR,USA,111.02,43.7454,60,22
674,Lebanon,OR,USA,488.86,197.4934,201,67
674,Albany,OR,USA,281.3,113.9268,128,41
686,Corvallis,OR,USA,293.01,115.2899,136,46
686,Albany,OR,USA,259.67,102.6107,139,45
686,Woodburn,OR,USA,79.63,31.3442,49,15
686,Lebanon,OR,USA,437.86,173.3926,212,67
686,Salem,OR,USA,304.33,122.5899,141,48
700,Salem,OR,USA,326.41,131.5389,141,45
700,Albany,OR,USA,207.04,83.1335,90,30
700,Corvallis,OR,USA,327.98,136.0952,177,56
700,Lebanon,OR,USA,335.18,134.7264,158,50
700,Woodburn,OR,USA,255.55,103.9744,121,36
695,Lebanon,OR,USA,409.56,163.8709,224,71
695,Albany,OR,USA,214.03,83.6574,107,32
695,Corvallis,OR,USA,407.27,164.9814,183,55
695,Salem,OR,USA,273.94,105.2013,114,38
695,Woodburn,OR,USA,154.4,60.8275,88,31
714,Corvallis,OR,USA,331.28,135.0886,147,48
714,Albany,OR,USA,91.88,39.3266,50,15
714,Lebanon,OR,USA,532.52,206.7903,264,81
714,Salem,OR,USA,185.35,73.8614,92,30
714,Woodburn,OR,USA,149.9,58.9369,79,27
722,Salem,OR,USA,163.84,63.2049,91,29
722,Corvallis,OR,USA,156.97,63.6711,70,22
722,Lebanon,OR,USA,284.33,110.9552,132,42
722,Albany,OR,USA,116.06,46.5088,51,16
722,Woodburn,OR,USA,115.63,45.8612,56,19
728,Corvallis,OR,USA,544.12,214.5809,267,83
728,Albany,OR,USA,339.6,132.2662,175,53
728,Salem,OR,USA,372.42,151.3593,179,58
728,Lebanon,OR,USA,267.31,110.4529,128,41
728,Woodburn,OR,USA,235.6,96.016,119,37
718,Woodburn,OR,USA,385.99,153.2044,180,54
718,Albany,OR,USA,184.45,71.4933,92,30
718,Salem,OR,USA,299.8,119.8239,139,43
718,Lebanon,OR,USA,541.01,217.7918,253,81
718,Corvallis,OR,USA,209.65,86.481,104,34
711,Corvallis,OR,USA,323.17,125.6593,149,49
711,Albany,OR,USA,335.14,132.575,166,56
711,Salem,OR,USA,274.59,105.5479,136,44
711,Lebanon,OR,USA,638.18,250.0142,270,82
711,Woodburn,OR,USA,272.81,107.7004,120,38
367,San Carlos,CA,USA,4.88,1.5638,3,2
367,Redwood City,CA,USA,19.48,7.0886,9,6
367,Palo Alto,CA,USA,13.35,5.1919,6,5
367,Mill Valley,CA,USA,9.2,3.7706,6,5
373,Colma,CA,USA,5.3,2.0536,3,2
373,San Jose,CA,USA,2.47,0.741,1,1
373,Richmond,CA,USA,16.49,5.9691,8,5
373,Burlingame,CA,USA,3.76,1.6544,2,1
370,Novato,CA,USA,14.51,6.3046,7,4
370,San Carlos,CA,USA,22.46,9.0271,10,7
370,Richmond,CA,USA,5.9,2.3556,3,2
386,Fremont,CA,USA,5.24,2.0156,2,2
386,Palo Alto,CA,USA,14.34,6.5034,7,4
386,Redwood City,CA,USA,8.51,2.7405,7,4
386,Novato,CA,USA,5.38,1.7216,2,1
395,Daly City,CA,USA,14.12,6.1768,5,3
395,Palo Alto,CA,USA,35.31,12.3771,15,9
395,San Jose,CA,USA,16.91,6.378,6,4
405,San Francisco,CA,USA,18.38,7.5165,11,9
405,Novato,CA,USA,48.96,21.6823,22,9
405,Santa Cruz,CA,USA,26.16,9.9992,12,6
412,San Jose,CA,USA,25.43,10.9443,12,6
412,Santa Cruz,CA,USA,16.72,6.5842,8,5
412,Daly City,CA,USA,14.81,5.9876,9,6
412,Burlingame,CA,USA,8.38,2.8796,3,2
412,Richmond,CA,USA,10.39,3.5779,5,3
424,Palo Alto,CA,USA,7.4,2.7808,4,3
424,San Carlos,CA,USA,9.43,3.6203,4,4
424,Oakland,CA,USA,12.82,4.889,5,4
424,Colma,CA,USA,20.7,9.0869,8,5
424,Concord,CA,USA,2.26,0.904,2,1
424,Richmond,CA,USA,19.13,7.3752,7,6
417,San Francisco,CA,USA,19.74,8.536,10,5
417,Burlingame,CA,USA,30.89,12.3361,17,10
417,Concord,CA,USA,10.08,3.2042,3,2
417,Mill Valley,CA,USA,0.96,0.4416,1,1
417,San Carlos,CA,USA,9.96,3.8632,6,5
422,Novato,CA,USA,6.23,2.6142,3,2
422,Redwood City,CA,USA,6.74,2.6788,5,3
422,San Jose,CA,USA,22.6,10.0666,10,7
422,Burlingame,CA,USA,9.61,3.8815,3,2
422,Daly City,CA,USA,35.64,13.5682,17,8
441,Berkeley,CA,USA,28.04,10.843,17,13
441,Colma,CA,USA,0.57,0.2109,1,1
441,Novato,CA,USA,18.08,6.5382,9,6
441,Fremont,CA,USA,11.57,4.913,7,4
442,Burlingame,CA,USA,8.13,3.2089,4,3
442,Daly City,CA,USA,50.83,19.7008,23,14
431,Redwood City,CA,USA,16.97,6.9547,9,6
431,San Carlos,CA,USA,7.92,2.8901,5,4
431,Berkeley,CA,USA,42.45,16.3259,15,6
431,Concord,CA,USA,11.01,4.6474,5,4
445,San Carlos,CA,USA,10.95,4.8171,5,4
445,Oakland,CA,USA,20.99,9.3221,9,6
445,Concord,CA,USA,6.7,2.613,2,2
445,Santa Cruz,CA,USA,22.41,8.6794,9,6
445,Burlingame,CA,USA,5.28,2.2824,3,2
450,Berkeley,CA,USA,30.84,12.9519,15,8
450,Redwood City,CA,USA,18.66,7.0632,6,4
450,Santa Cruz,CA,USA,8.47,3.629,3,2
450,Burlingame,CA,USA,5.61,1.9998,3,2
476,Palo Alto,CA,USA,1.55,0.682,1,1
476,Redwood City,CA,USA,21.56,9.383,10,6
476,San Francisco,CA,USA,33.75,14.0401,13,6
476,Richmond,CA,USA,8.61,3.5168,5,4
481,Berkeley,CA,USA,8.27,3.4806,4,4
481,Burlingame,CA,USA,14.71,6.0212,7,5
481,Mill Valley,CA,USA,12.73,5.0257,7,7
481,Concord,CA,USA,10.66,4.6689,5,4
479,Mill Valley,CA,USA,6.98,3.2278,4,3
479,Burlingame,CA,USA,22.53,9.0913,13,9
479,Daly City,CA,USA,14.87,6.785,6,5
466,Santa Cruz,CA,USA,38.95,16.2783,19,12
466,Concord,CA,USA,10.85,4.0836,5,4
466,Fremont,CA,USA,3.78,1.6632,1,1
466,Burlingame,CA,USA,18.11,6.8249,9,7
466,Colma,CA,USA,14.83,5.75,6,5
475,Burlingame,CA,USA,34.8,13.3902,12,8
475,Fremont,CA,USA,2.59,0.9842,1,1
475,Oakland,CA,USA,27.94,10.4038,11,7
475,Novato,CA,USA,19.26,7.7082,10,6
506,Berkeley,CA,USA,22.42,9.3061,10,7
506,Richmond,CA,USA,13.68,5.2282,9,6
506,Redwood City,CA,USA,6.91,2.5301,4,4
500,San Jose,CA,USA,12.66,5.5122,7,5
500,San Carlos,CA,USA,5.38,2.2596,2,1
500,Santa Cruz,CA,USA,13.58,6.3654,9,5
500,Burlingame,CA,USA,14.33,5.743,9,4
508,Fremont,CA,USA,42.05,17.3149,21,11
508,Burlingame,CA,USA,56.91,22.3581,27,12
508,Colma,CA,USA,14.14,5.3304,8,5
514,Burlingame,CA,USA,13.39,4.2477,6,4
514,Berkeley,CA,USA,25.16,10.1994,11,6
514,Daly City,CA,USA,19.16,8.9123,9,5
514,Redwood City,CA,USA,19.63,8.0795,8,6
514,Fremont,CA,USA,7.5,2.5776,3,2
504,San Carlos,CA,USA,27.98,11.1649,21,9
504,Fremont,CA,USA,13.46,5.3935,6,5
504,Colma,CA,USA,32.57,11.3685,11,4
504,Burlingame,CA,USA,17.43,7.3837,10,6
534,San Jose,CA,USA,29.12,11.7385,12,9
534,Colma,CA,USA,3.74,1.5698,3,2
534,Concord,CA,USA,10.07,3.7063,6,5
523,Fremont,CA,USA,23.97,9.7628,11,8
523,San Jose,CA,USA,5.71,2.2257,3,2
523,Novato,CA,USA,6.28,2.264,4,2
523,Burlingame,CA,USA,26.24,10.6482,13,7
523,Redwood City,CA,USA,14.84,5.2921,6,4
540,San Jose,CA,USA,9.84,3.9078,4,3
540,Novato,CA,USA,23.65,8.2971,10,6
540,Colma,CA,USA,25.22,10.6804,10,6
540,Berkeley,CA,USA,18.19,8.0509,7,4
540,Mill Valley,CA,USA,7.77,3.4965,3,1
520,Colma,CA,USA,7.07,2.6512,2,2
520,San Jose,CA,USA,39.6,16.7867,15,9
520,Richmond,CA,USA,29.34,10.502,11,7
520,Santa Cruz,CA,USA,18.51,7.121,9,5
520,Fremont,CA,USA,9.22,3.6296,7,4
538,Novato,CA,USA,5.51,2.1679,3,2
538,San Jose,CA,USA,5.2,2.08,2,1
538,Santa Cruz,CA,USA,41.43,17.6223,23,13
538,San Carlos,CA,USA,46.2,18.9393,21,11
538,Colma,CA,USA,25.49,10.4888,11,6
549,Berkeley,CA,USA,19.27,8.2011,8,6
549,Burlingame,CA,USA,15.79,6.683,7,5
549,Richmond,CA,USA,2.58,0.9546,2,1
549,San Francisco,CA,USA,1.89,0.6993,1,1
549,Santa Cruz,CA,USA,20.05,8.4948,9,7
557,San Carlos,CA,USA,16.84,7.3355,7,5
557,Richmond,CA,USA,2.36,0.9204,2,1
557,Daly City,CA,USA,4.62,1.9101,2,2
557,Burlingame,CA,USA,8.67,3.494,4,3
557,Fremont,CA,USA,18.02,7.2227,9,5
563,Redwood City,CA,USA,36.73,13.8868,16,11
563,San Jose,CA,USA,15.35,5.9509,10,5
563,Palo Alto,CA,USA,8.59,3.1821,7,6
563,Novato,CA,USA,14.36,5.4132,6,3
553,Novato,CA,USA,41.32,14.9837,20,12
553,San Francisco,CA,USA,10.58,4.268,5,3
553,Oakland,CA,USA,13.37,5.9382,8,5
553,Fremont,CA,USA,25.71,9.5221,11,7
553,Palo Alto,CA,USA,8.34,3.753,3,2
575,San Carlos,CA,USA,1.1,0.517,2,1
575,Daly City,CA,USA,16.19,7.0271,11,8
575,San Jose,CA,USA,1.67,0.5678,1,1
575,Redwood City,CA,USA,15.25,5.9034,7,4
575,Berkeley,CA,USA,9.67,3.7409,4,3
604,Berkeley,CA,USA,24.15,9.151,9,6
604,Palo Alto,CA,USA,12.71,5.4562,7,3
604,Richmond,CA,USA,4.18,1.5072,3,2
604,San Francisco,CA,USA,7.57,3.2175,5,3
604,Novato,CA,USA,10.28,4.5258,6,3
603,Redwood City,CA,USA,31.16,11.8841,15,13
603,Mill Valley,CA,USA,16.25,6.1749,8,5
603,Fremont,CA,USA,15.56,6.9664,6,3
606,Concord,CA,USA,48.88,19.0524,19,7
606,Fremont,CA,USA,23.27,10.2071,9,6
606,Mill Valley,CA,USA,5.21,2.3369,3,2
606,Santa Cruz,CA,USA,5.52,1.8216,2,1
606,Richmond,CA,USA,11.43,4.4266,7,5
606,Oakland,CA,USA,4.67,2.1204,3,3
597,Santa Cruz,CA,USA,42.31,15.8361,22,13
597,Mill Valley,CA,USA,8.17,3.0309,8,5
597,Burlingame,CA,USA,19.54,7.74,10,5
597,Palo Alto,CA,USA,7,2.38,2,1
597,Fremont,CA,USA,10.54,3.861,6,4
593,Burlingame,CA,USA,11.38,3.9778,4,3
593,Fremont,CA,USA,32.83,13.4541,18,10
593,Oakland,CA,USA,6.21,2.5119,3,3
593,Novato,CA,USA,8.03,3.207,5,3
593,Daly City,CA,USA,13.77,5.4563,6,4
593,San Francisco,CA,USA,17.62,6.7798,8,6
621,Palo Alto,CA,USA,6.94,2.8934,5,3
621,San Carlos,CA,USA,31.32,12.1853,14,6
621,Santa Cruz,CA,USA,46.4,18.2015,23,14
621,Daly City,CA,USA,9.86,3.563,4,2
629,San Jose,CA,USA,19.5,8.0878,8,5
629,Colma,CA,USA,18.45,7.1683,11,7
629,Novato,CA,USA,22.13,9.5841,11,6
629,Palo Alto,CA,USA,7.32,3.1202,4,2
629,Mill Valley,CA,USA,13.71,5.6584,7,5
618,San Jose,CA,USA,34.07,12.2019,14,9
618,Novato,CA,USA,13.56,5.776,6,3
618,Fremont,CA,USA,16.06,5.6356,5,2
618,Redwood City,CA,USA,5.7,1.881,2,1
618,Richmond,CA,USA,6.29,2.2768,4,3
628,Palo Alto,CA,USA,35.81,14.8786,14,7
628,Burlingame,CA,USA,7.59,3.1492,4,3
628,Concord,CA,USA,32.71,13.4794,18,13
628,Colma,CA,USA,16.98,6.7734,7,6
620,Fremont,CA,USA,8.44,3.6668,4,2
620,San Carlos,CA,USA,20.88,8.2747,7,5
620,Oakland,CA,USA,7.9,3.081,2,1
620,Daly City,CA,USA,26.19,11.5135,10,7
620,Colma,CA,USA,21.33,9.1039,8,4
620,Palo Alto,CA,USA,18.63,7.6141,9,6
657,San Francisco,CA,USA,22.44,9.3018,8,6
657,Novato,CA,USA,10.63,5.0726,7,5
657,Santa Cruz,CA,USA,9.72,3.4505,8,5
657,Palo Alto,CA,USA,18.75,6.8432,8,5
657,Fremont,CA,USA,19.21,6.8351,10,6
659,San Jose,CA,USA,15.58,6.6477,10,5
659,Oakland,CA,USA,5.6,2.5576,5,3
659,Redwood City,CA,USA,26.26,10.3539,12,6
659,San Francisco,CA,USA,15.59,6.2461,6,5
659,Santa Cruz,CA,USA,17.41,6.8994,7,4
661,Richmond,CA,USA,13.19,4.9473,8,5
661,San Francisco,CA,USA,28.12,11.4219,13,7
661,San Jose,CA,USA,7.4,3.404,2,1
661,Berkeley,CA,USA,35.31,14.2238,10,6
